stars,forks,watchers,subscribers,open_issues,size,topics_count,contributors,releases,branches,readme_size,has_wiki,has_projects,has_issues,has_pages,archived,disabled,repository_age_days,days_since_last_update,days_since_last_commit,fork_star_ratio,stars_per_contributor,issues_per_star,documentation_score,stars_per_day,contributors_per_day,releases_per_year,commit_recency_score,update_recency_score,contributors_per_branch,watchers_per_star,subscribers_per_star,language_C,language_C++,language_Go,language_Java,language_JavaScript,language_Other,language_Python,language_Rust,language_TypeScript,cluster
1.8070047631584467,1.9131366158049232,1.8070047631584467,2.8734344800219644,0.1553652540286086,-0.1278584091182192,-0.1050364207265159,1.218577862068828,1.918414853309077,0.7083007849887308,-0.2232821342244854,0.6986381310057718,0.5186863531990443,0.2614881801842451,-0.5124707431905382,-0.423373691930507,0.0,1.138817309235705,-0.3277776752437398,-0.2410348181477056,-0.1871349052733385,0.249828159928796,-0.4570713791300346,-0.2232821342244854,0.0867741038361779,-0.1753886583441244,-0.1178996670834506,-0.4399444647059215,0.8694611604646897,-0.3073821084678085,0.6464694100834568,-0.167055291009497,-0.156812512046795,-0.156812512046795,-0.2041241452319315,-0.2041241452319315,-0.3967460238079361,-0.816496580927726,-0.4874666782214324,-0.1428571428571428,2.657915749047034,1
1.7632398061399577,1.3371226971001324,1.7632398061399577,2.95153587164862,-0.1617024637072775,-0.1609840866283382,-0.1050364207265159,1.218577862068828,-0.6499734722564491,0.3266732068698026,0.2507877693880527,0.6986381310057718,0.5186863531990443,0.2614881801842451,1.9513309067639728,-0.423373691930507,0.0,0.978554482220094,-0.3277776752437398,-0.7641874160909462,-0.3760419705204841,0.2412395904551989,-0.5190492792833429,0.2507877693880527,0.0991449605792207,-0.1632772746087821,-0.2975364224864796,2.8215325388674963,0.8694611604646897,-0.1565107941285703,0.6464557420046995,-0.1545349989557061,-0.156812512046795,-0.156812512046795,-0.2041241452319315,-0.2041241452319315,-0.3967460238079361,1.224744871391589,-0.4874666782214324,-0.1428571428571428,-0.3762346494084843,1
1.6605608933588023,3.659977152529745,1.6605608933588023,0.2376529827511537,0.5506637321862576,0.4034918999752394,2.7530974765936445,1.218577862068828,1.918414853309077,2.139404202934712,-0.3087770574293103,-1.4313561708410938,-1.927947388305882,0.2614881801842451,1.9513309067639728,-0.423373691930507,0.0,-0.0984806455729907,-0.3277776752437398,-0.7641874160909462,0.5229062580698701,0.2210895655043736,-0.3698195102504775,-0.3087770574293103,0.2981189947949948,-0.0139292849991125,0.0320761356832642,2.8215325388674963,0.8694611604646897,-0.5263888550892833,0.6464214285977868,-0.3908065566412923,-0.156812512046795,-0.156812512046795,-0.2041241452319315,-0.2041241452319315,-0.3967460238079361,-0.816496580927726,-0.4874666782214324,-0.1428571428571428,2.657915749047034,1
1.659996665014852,4.777643848823525,1.659996665014852,3.8033467328429382,1.215366153518189,1.3074687220910004,0.6094970536035242,1.218577862068828,1.918414853309077,2.139404202934712,-0.1807897158430472,-1.4313561708410938,0.5186863531990443,0.2614881801842451,-0.5124707431905382,-0.423373691930507,0.0,0.6614753405978099,-0.3277776752437398,-0.7641874160909462,0.9411402033279228,0.220978839602622,-0.2306050345212729,-0.1807897158430472,0.1261620065229989,-0.1342130767599469,-0.0796526407601308,2.8215325388674963,0.8694611604646897,-0.5263888550892833,0.6464212307294868,-0.0612198005518762,-0.156812512046795,6.377042156569663,-0.2041241452319315,-0.2041241452319315,-0.3967460238079361,-0.816496580927726,-0.4874666782214324,-0.1428571428571428,-0.3762346494084843,1
1.6588362708735205,1.713236029313589,1.6588362708735205,1.9738637750271728,0.0346515641062859,-0.1466153372509864,0.6094970536035242,1.218577862068828,-0.6499734722564491,-0.6273957384275181,0.1681759434638056,-1.4313561708410938,-1.927947388305882,0.2614881801842451,-0.5124707431905382,-0.423373691930507,0.0,0.1628798787714645,-0.3277776752437398,-0.750334465678119,-0.2039958848371026,0.2207511202952462,-0.4777955598575519,0.1681759434638056,0.2217513549730137,-0.0671276786093997,-0.2975364224864796,-0.2635492477421464,0.8694611604646897,2.860915492656194,0.6464208234568236,-0.23019379882002,-0.156812512046795,-0.156812512046795,-0.2041241452319315,-0.2041241452319315,2.520504151250418,-0.816496580927726,-0.4874666782214324,-0.1428571428571428,-0.3762346494084843,1
-0.3237237341365072,-0.38864667894045,-0.3237237341365072,-0.3646829296501059,-0.107821675072421,-0.1617476275502349,-0.8195698950565561,1.218577862068828,1.918414853309077,-0.0549543712491256,0.0513439705862396,-1.4313561708410938,-1.927947388305882,0.2614881801842451,1.9513309067639728,-0.423373691930507,0.0,-0.1817713621223226,-0.3277776752437398,-0.7544088628583623,-0.7402843253205158,-0.1683125392762679,-0.2509449180724364,0.0513439705862396,-0.1815548496876452,0.0072014621796649,0.0517039882231463,-0.1937510172758648,0.8694611604646897,0.1452318345499061,0.6327589448973904,-0.3845293502629061,-0.156812512046795,-0.156812512046795,-0.2041241452319315,-0.2041241452319315,-0.3967460238079361,1.224744871391589,-0.4874666782214324,-0.1428571428571428,-0.3762346494084843,0
-0.3237343799543176,-0.3703987783478894,-0.3237343799543176,-0.3416458285228189,-0.1326897313654317,-0.1146535142603873,0.4308636850210142,1.218577862068828,1.918414853309077,1.4715559412265873,-0.2742242454051554,0.6986381310057718,0.5186863531990443,0.2614881801842451,-0.5124707431905382,-0.423373691930507,0.0,0.3300357306049512,-0.3277776752437398,-0.7405559124455351,-0.606308963380178,-0.1683146284442255,-0.3531574531391372,-0.2742242454051554,-0.188884143270811,-0.0935199988268879,-0.0418538006951569,-0.3361394074270791,0.8694611604646897,-0.4582534228070467,0.6327575052049199,-0.3427128057538502,-0.156812512046795,-0.156812512046795,-0.2041241452319315,-0.2041241452319315,-0.3967460238079361,1.224744871391589,-0.4874666782214324,-0.1428571428571428,-0.3762346494084843,0
-0.3237343799543176,-0.3343849971784207,-0.3237343799543176,-0.3382745454310208,-0.0057590273698563,-0.1010712120325891,0.4308636850210142,1.218577862068828,1.918414853309077,-0.1503612657788577,-0.0991093521171407,-1.4313561708410938,-1.927947388305882,0.2614881801842451,1.9513309067639728,-0.423373691930507,0.0,0.8653939914599672,-0.3277776752437398,-0.7625576572188489,-0.3419491854542655,-0.1683146284442255,0.1686904335171588,-0.0991093521171407,-0.1932667400546365,-0.153769510813697,-0.0978181509792135,0.6438277483195132,0.8694611604646897,0.2745501039835388,0.6327575052049199,-0.3365942665245022,-0.156812512046795,-0.156812512046795,4.898979485566356,-0.2041241452319315,-0.3967460238079361,-0.816496580927726,-0.4874666782214324,-0.1428571428571428,-0.3762346494084843,0
-0.323745025772128,-0.3166191166015126,-0.323745025772128,-0.3995195215986862,-0.1150748581578825,-0.1610037205377584,-0.1050364207265159,0.5150109671099204,1.918414853309077,0.899114574048195,-0.3433742247962432,0.6986381310057718,0.5186863531990443,0.2614881801842451,-0.5124707431905382,2.361979544454408,0.0,1.0273800746800472,-0.3277776752437398,0.3057492834409461,-0.2114592119001945,-0.1597726854009544,-0.280713672702217,-0.3433742247962432,-0.1942396810297383,-0.2276213887296367,-0.110223559033189,-0.4425386825817066,0.8694611604646897,-0.4783695980522784,0.6327560652244663,-0.4477475251988845,-0.156812512046795,-0.156812512046795,-0.2041241452319315,-0.2041241452319315,2.520504151250418,-0.816496580927726,-0.4874666782214324,-0.1428571428571428,-0.3762346494084843,0
-0.3237556715899383,-0.3398249373550708,-0.3237556715899383,-0.2916384626611472,-0.0508323794009382,-0.1546750570679796,-0.1050364207265159,1.218577862068828,-0.6499734722564491,2.139404202934712,2.30191188547662,-1.4313561708410938,0.5186863531990443,0.2614881801842451,-0.5124707431905382,-0.423373691930507,0.0,1.7655081489275746,-0.3277776752437398,-0.7641874160909462,-0.3817567771085123,-0.1683188067801406,-0.0165178241414796,2.30191188547662,-0.197476399070638,-0.2116101299174482,-0.2975364224864796,2.8215325388674963,0.8694611604646897,-0.5263888550892833,0.6327546249559174,-0.2519148954246439,-0.156812512046795,-0.156812512046795,-0.2041241452319315,-0.2041241452319315,-0.3967460238079361,1.224744871391589,-0.4874666782214324,-0.1428571428571428,-0.3762346494084843,0
-0.3237663174077487,-0.2547828345935147,-0.3237663174077487,-0.107903534158151,0.1885226624192895,-0.0886309488693995,-0.8195698950565561,1.218577862068828,-0.6499734722564491,-0.4365819493680539,-0.3875077908604719,0.6986381310057718,0.5186863531990443,0.2614881801842451,-0.5124707431905382,-0.423373691930507,0.0,1.5518243795734266,-0.3191227936625257,-0.0218322498506157,0.242745796509491,-0.1683208959480982,0.9678840367337288,-0.3875077908604719,-0.1966978476834125,-0.2008880994823378,-0.2975364224864796,-0.4414428956542348,-0.6810685821895442,1.0504597205853354,0.6327531843992096,0.0816653658752254,-0.156812512046795,-0.156812512046795,-0.2041241452319315,-0.2041241452319315,-0.3967460238079361,-0.816496580927726,2.051422270848529,-0.1428571428571428,-0.3762346494084843,0
-0.3237769632255591,-0.2491363144101563,-0.3237769632255591,-0.1758910765094125,-0.1627386327194863,-0.1507624552296315,0.7881304221860342,-0.2667300272888659,-0.0506828629578263,-0.6273957384275181,-0.0100216461472882,0.6986381310057718,0.5186863531990443,0.2614881801842451,-0.5124707431905382,-0.423373691930507,0.0,0.9699382011977492,-0.3277776752437398,-0.1049499523275792,0.2843354599496872,-0.1352643395500248,-0.4766790519593808,-0.0100216461472882,-0.1939138415524987,-0.2931745049662604,-0.252845710770672,-0.4409918603053153,0.8694611604646897,0.5676715146997731,0.6327517435542467,-0.0417213843101247,-0.156812512046795,-0.156812512046795,-0.2041241452319315,-0.2041241452319315,-0.3967460238079361,1.224744871391589,-0.4874666782214324,-0.1428571428571428,-0.3762346494084843,0
-0.3238089006789902,-0.3296336570241313,-0.3238089006789902,-0.1663391077493179,-0.1560035341401292,0.0271545780725189,-0.8195698950565561,-0.7357746239281379,-0.6499734722564491,-0.6273957384275181,-0.1956709333451062,0.6986381310057718,0.5186863531990443,0.2614881801842451,-0.5124707431905382,-0.423373691930507,0.0,0.3736915544514976,-0.3061404712907046,0.7082997248489848,-0.3065839267866551,-0.0813589315193168,-0.4489563305917575,-0.1956709333451062,-0.1893451504407264,-0.3239282993685929,-0.2975364224864796,-0.4432179228472759,-1.068701017853103,-0.1565107941285703,0.6327474192889336,-0.0242508605700412,-0.156812512046795,-0.156812512046795,-0.2041241452319315,-0.2041241452319315,-0.3967460238079361,1.224744871391589,-0.4874666782214324,-0.1428571428571428,-0.3762346494084843,0
-0.3238089006789902,-0.3420284574266253,-0.3238089006789902,-0.3506359167676138,-0.1295812243288054,0.2138621489311924,2.7530974765936445,1.218577862068828,1.918414853309077,2.139404202934712,-0.2488308116646821,0.6986381310057718,0.5186863531990443,0.2614881801842451,1.9513309067639728,-0.423373691930507,0.0,0.1393287106437224,-0.3277776752437398,-0.7641874160909462,-0.3976319115428378,-0.1683292526199285,-0.3402506689389694,-0.2488308116646821,-0.1866794374422501,-0.062996833713677,-0.0135015527209688,2.8215325388674963,0.8694611604646897,-0.5263888550892833,0.6327474192889336,-0.3589653286677553,-0.156812512046795,-0.156812512046795,-0.2041241452319315,-0.2041241452319315,-0.3967460238079361,-0.816496580927726,2.051422270848529,-0.1428571428571428,-0.3762346494084843,0
-0.323830192314611,-0.3555938778671326,-0.323830192314611,-0.3388364259463205,0.2563917327189645,-0.1094854329918916,1.6812972650985842,1.218577862068828,1.918414853309077,0.2312663123400705,0.1678654560643588,0.6986381310057718,0.5186863531990443,0.2614881801842451,1.9513309067639728,-0.423373691930507,0.0,-1.5362507388349058,-0.3277776752437398,-0.7641874160909462,-0.4971775056782111,-0.1683334309558437,1.248058765068179,0.1678654560643588,0.6551885560425984,11.521026698784976,10.746624617486756,2.8215325388674963,0.8694611604646897,-0.101648498005211,0.63274453500254,-0.3375129661084884,-0.156812512046795,-0.156812512046795,-0.2041241452319315,-0.2041241452319315,-0.3967460238079361,-0.816496580927726,-0.4874666782214324,7.000000000000001,-0.3762346494084843,0
